return_id,order_item_id,return_date,return_reason
5591,22564,2022-07-07,Not as Described
5592,71778,2021-03-31,Changed Mind
5593,23382,2023-09-11,Arrived Late
5594,65320,2024-08-13,Damaged
5595,88116,2024-04-22,Changed Mind
5596,53294,2021-07-02,Damaged
5597,2372,2024-01-29,Wrong Item
5598,76557,2024-12-15,Damaged
5599,58413,2020-09-30,Damaged
5600,36666,2023-09-20,Damaged
5601,663,2020-06-30,Damaged
5602,32587,2021-12-29,Wrong Item
5603,17643,2024-03-01,Changed Mind
5604,11363,2024-10-14,Arrived Late
5605,116617,2020-09-10,Damaged
5606,51638,2023-04-09,Wrong Item
5607,81279,2023-03-19,Changed Mind
5608,109077,2021-10-02,Damaged
5609,14075,2022-09-03,Damaged
5610,36857,2024-09-22,Wrong Item
5611,21112,2023-05-17,Wrong Item
5612,2291,2023-02-25,Changed Mind
5613,42658,2020-07-06,Changed Mind
5614,117839,2024-10-26,Changed Mind
5615,110264,2023-03-28,Damaged
5616,15045,2020-02-22,Damaged
5617,43120,2022-10-19,Arrived Late
5618,26689,2022-06-19,Changed Mind
5619,57809,2024-06-07,Changed Mind
5620,17002,2021-07-24,Wrong Item
5621,33022,2022-03-26,Arrived Late
5622,58804,2022-06-05,Not as Described
5623,60417,2024-10-04,Changed Mind
5624,12188,2020-05-09,Arrived Late
5625,43633,2020-05-13,Arrived Late
5626,95594,2021-01-04,Damaged
5627,51001,2020-10-25,Wrong Item
5628,27754,2020-04-07,Not as Described
5629,86835,2021-01-07,Wrong Item
5630,115794,2021-09-24,Damaged
5631,34044,2024-09-26,Arrived Late
5632,115926,2022-06-27,Not as Described
5633,66397,2020-02-12,Arrived Late
5634,90884,2023-05-01,Wrong Item
5635,114896,2021-12-17,Arrived Late
5636,97923,2021-03-28,Damaged
5637,93679,2022-11-04,Changed Mind
5638,11864,2023-08-15,Wrong Item
5639,43445,2021-05-19,Damaged
5640,7624,2022-05-21,Not as Described
5641,96554,2022-09-06,Not as Described
5642,119067,2021-10-01,Changed Mind
5643,56052,2021-04-29,Arrived Late
5644,30337,2021-03-10,Wrong Item
5645,72315,2022-07-01,Changed Mind
5646,20586,2022-01-24,Not as Described
5647,6072,2020-09-29,Arrived Late
5648,35533,2022-09-23,Damaged
5649,17780,2023-07-14,Not as Described
5650,119739,2020-10-08,Damaged
5651,20788,2024-01-01,Arrived Late
5652,90707,2022-04-04,Wrong Item
5653,96455,2022-05-24,Not as Described
5654,38583,2020-09-06,Changed Mind
5655,88696,2021-08-19,Damaged
5656,104350,2021-10-09,Changed Mind
5657,102163,2021-10-03,Wrong Item
5658,25085,2022-09-19,Damaged
5659,73708,2021-06-11,Changed Mind
5660,104788,2020-10-22,Wrong Item
5661,106511,2021-06-30,Changed Mind
5662,43105,2023-06-14,Arrived Late
5663,111448,2021-04-05,Damaged
5664,113456,2020-05-13,Wrong Item
5665,16518,2020-02-06,Changed Mind
5666,83804,2024-06-16,Wrong Item
5667,51784,2022-10-30,Damaged
5668,118463,2024-07-10,Changed Mind
5669,109700,2024-09-18,Changed Mind
5670,119592,2024-05-29,Arrived Late
5671,102759,2021-10-05,Not as Described
5672,51732,2020-04-08,Wrong Item
5673,6235,2023-08-25,Arrived Late
5674,8397,2024-04-05,Not as Described
5675,18572,2023-01-30,Not as Described
5676,16436,2023-09-08,Damaged
5677,117692,2022-03-14,Not as Described
5678,13002,2022-09-14,Changed Mind
5679,111516,2024-09-01,Not as Described
5680,42063,2021-02-25,Arrived Late
5681,23169,2022-04-25,Not as Described
5682,94293,2020-11-07,Changed Mind
5683,32181,2023-06-17,Wrong Item
5684,63771,2022-03-25,Damaged
5685,65177,2022-06-22,Arrived Late
5686,47683,2020-07-12,Wrong Item
5687,97924,2021-04-04,Wrong Item
5688,63803,2021-04-14,Damaged
5689,13280,2021-01-01,Changed Mind
5690,402,2020-04-08,Changed Mind
5691,15201,2020-07-21,Wrong Item
5692,31888,2020-11-26,Arrived Late
5693,78923,2024-10-22,Damaged
5694,24034,2024-06-29,Wrong Item
5695,7683,2022-01-03,Not as Described
5696,91314,2024-04-17,Damaged
5697,48320,2024-08-01,Wrong Item
5698,13615,2024-08-15,Changed Mind
5699,2496,2020-12-27,Arrived Late
5700,67482,2023-04-23,Changed Mind
5701,41679,2023-07-22,Arrived Late
5702,64541,2022-01-29,Wrong Item
5703,95533,2023-01-09,Not as Described
5704,21162,2022-03-12,Arrived Late
5705,109449,2020-03-13,Wrong Item
5706,28320,2021-10-09,Changed Mind
5707,32386,2023-12-01,Arrived Late
5708,87433,2022-07-16,Damaged
5709,38629,2022-08-20,Not as Described
5710,72850,2021-01-16,Damaged
5711,65722,2022-06-30,Wrong Item
5712,13847,2023-03-05,Not as Described
5713,44971,2022-06-30,Changed Mind
5714,99454,2022-12-18,Changed Mind
5715,17538,2024-04-03,Wrong Item
5716,88520,2020-05-02,Changed Mind
5717,88749,2022-08-07,Changed Mind
5718,14832,2024-11-21,Arrived Late
5719,107360,2021-08-27,Changed Mind
5720,63953,2024-03-18,Arrived Late
5721,6352,2020-09-22,Not as Described
5722,117172,2021-08-02,Changed Mind
5723,37177,2023-01-16,Changed Mind
5724,63020,2022-07-04,Arrived Late
5725,95329,2024-03-24,Arrived Late
5726,112957,2024-05-22,Damaged
5727,22177,2024-05-21,Changed Mind
5728,107165,2021-03-07,Damaged
5729,1479,2021-08-29,Damaged
5730,68176,2021-01-04,Damaged
5731,111892,2022-11-21,Not as Described
5732,75669,2024-11-06,Not as Described
5733,92055,2024-08-15,Changed Mind
5734,70975,2021-04-25,Not as Described
5735,5394,2020-11-30,Damaged
5736,41434,2023-12-01,Arrived Late
5737,19029,2021-12-02,Wrong Item
5738,12725,2023-09-03,Arrived Late
5739,53422,2022-10-03,Wrong Item
5740,77897,2021-05-22,Damaged
5741,77307,2024-10-01,Wrong Item
5742,84828,2020-07-30,Wrong Item
5743,82154,2023-08-23,Arrived Late
5744,99662,2022-11-03,Wrong Item
5745,1182,2023-12-25,Damaged
5746,39369,2024-10-31,Not as Described
5747,37109,2023-01-24,Arrived Late
5748,64295,2022-07-23,Not as Described
5749,35827,2021-12-08,Not as Described
5750,44621,2020-09-07,Wrong Item
5751,49227,2024-02-01,Arrived Late
5752,94815,2024-08-16,Arrived Late
5753,7321,2024-03-07,Arrived Late
5754,110194,2022-04-01,Damaged
5755,4260,2024-04-15,Wrong Item
5756,77056,2022-09-06,Wrong Item
5757,90444,2021-04-17,Not as Described
5758,63113,2023-05-16,Wrong Item
5759,25488,2021-11-13,Not as Described
5760,67645,2022-12-01,Wrong Item
5761,6977,2022-06-12,Changed Mind
5762,2786,2020-12-01,Damaged
5763,28446,2023-04-04,Wrong Item
5764,116865,2023-10-16,Wrong Item
5765,9710,2020-03-30,Not as Described
5766,67602,2021-07-13,Arrived Late
5767,43943,2022-03-29,Not as Described
5768,40042,2022-09-24,Changed Mind
5769,64477,2023-02-15,Damaged
5770,11099,2023-07-13,Arrived Late
5771,24685,2021-04-09,Not as Described
5772,57739,2021-12-04,Arrived Late
5773,25375,2024-12-29,Arrived Late
5774,78092,2024-01-23,Not as Described
5775,111513,2020-04-16,Changed Mind
5776,65164,2020-10-27,Changed Mind
5777,37794,2021-04-15,Damaged
5778,37129,2020-12-26,Arrived Late
5779,59393,2020-10-06,Damaged
5780,54083,2021-09-18,Changed Mind
5781,83520,2022-06-19,Damaged
5782,16526,2023-05-03,Not as Described
5783,67352,2024-08-21,Arrived Late
5784,109323,2022-01-16,Damaged
5785,34808,2021-04-03,Not as Described
5786,90677,2024-12-07,Not as Described
5787,86521,2021-04-02,Changed Mind
5788,51496,2023-02-15,Changed Mind
5789,102570,2023-11-17,Damaged
5790,79329,2023-03-01,Changed Mind
5791,93253,2024-02-01,Arrived Late
5792,68424,2021-11-17,Arrived Late
5793,1762,2024-09-20,Wrong Item
5794,20410,2022-05-31,Wrong Item
5795,21539,2020-07-14,Wrong Item
5796,46887,2022-10-30,Arrived Late
5797,70759,2020-03-04,Wrong Item
5798,87727,2022-12-26,Changed Mind
5799,47075,2023-03-28,Damaged
5800,53444,2022-07-18,Damaged
5801,3790,2020-04-06,Not as Described
5802,42433,2024-06-09,Not as Described
5803,63474,2024-03-10,Changed Mind
5804,93207,2022-06-12,Damaged
5805,94013,2020-08-27,Changed Mind
5806,36712,2022-12-09,Damaged
5807,104832,2020-11-20,Wrong Item
5808,53431,2022-10-13,Not as Described
5809,58846,2022-12-15,Changed Mind
5810,74023,2023-02-03,Changed Mind
5811,42118,2021-12-16,Arrived Late
5812,17905,2024-06-02,Damaged
5813,60458,2023-05-01,Changed Mind
5814,35800,2020-06-26,Not as Described
5815,4273,2021-01-16,Wrong Item
5816,89031,2023-08-27,Changed Mind
5817,7138,2021-09-29,Arrived Late
5818,1371,2020-04-08,Arrived Late
5819,17793,2022-09-27,Changed Mind
5820,82443,2021-07-02,Damaged
5821,26389,2024-10-08,Arrived Late
5822,57649,2024-02-08,Not as Described
5823,54336,2022-05-19,Wrong Item
5824,66433,2021-05-12,Not as Described
5825,107282,2023-05-14,Not as Described
5826,62334,2023-05-06,Wrong Item
5827,5596,2020-06-12,Arrived Late
5828,32359,2023-05-14,Changed Mind
5829,114699,2025-01-07,Wrong Item
5830,41838,2023-06-15,Wrong Item
5831,21050,2022-03-16,Not as Described
5832,97953,2024-02-24,Wrong Item
5833,31072,2021-07-14,Arrived Late
5834,86858,2022-10-09,Wrong Item
5835,109099,2023-03-17,Damaged
5836,23395,2022-10-03,Damaged
5837,110083,2022-12-13,Wrong Item
5838,1062,2024-03-02,Wrong Item
5839,461,2023-06-15,Changed Mind
5840,65609,2024-07-12,Changed Mind
5841,94604,2020-03-10,Not as Described
5842,83211,2024-06-25,Wrong Item
5843,52417,2023-02-18,Wrong Item
5844,29525,2022-10-13,Arrived Late
5845,86245,2021-08-12,Wrong Item
5846,113436,2023-10-30,Wrong Item
5847,48164,2023-10-20,Not as Described
5848,99069,2024-09-04,Not as Described
5849,59062,2022-09-19,Changed Mind
5850,71596,2023-10-02,Changed Mind
5851,116693,2024-08-25,Changed Mind
5852,69862,2021-12-14,Arrived Late
5853,29830,2022-03-30,Changed Mind
5854,45122,2024-01-18,Damaged
5855,64244,2023-01-24,Wrong Item
5856,70448,2021-08-03,Wrong Item
5857,65005,2024-04-06,Changed Mind
5858,15369,2021-12-12,Arrived Late
5859,90220,2024-09-06,Not as Described
5860,77142,2021-12-15,Arrived Late
5861,33301,2022-01-03,Damaged
5862,13102,2020-03-14,Wrong Item
5863,70194,2020-12-25,Wrong Item
5864,56613,2022-11-26,Damaged
5865,30017,2021-02-24,Changed Mind
5866,86538,2021-03-11,Damaged
5867,79392,2021-08-20,Damaged
5868,6063,2022-08-02,Changed Mind
5869,107420,2023-02-21,Damaged
5870,109067,2022-01-08,Arrived Late
5871,6917,2023-09-03,Damaged
5872,101137,2021-02-20,Damaged
5873,54315,2024-03-05,Changed Mind
5874,74738,2021-09-13,Damaged
5875,298,2022-06-08,Arrived Late
5876,26786,2023-03-09,Changed Mind
5877,26487,2020-08-21,Changed Mind
5878,23262,2021-05-18,Arrived Late
5879,101341,2021-07-24,Damaged
5880,74359,2020-12-31,Arrived Late
5881,10426,2024-05-30,Wrong Item
5882,21942,2020-03-19,Changed Mind
5883,14424,2022-03-02,Changed Mind
5884,116087,2020-02-02,Damaged
5885,9542,2023-03-28,Wrong Item
5886,86225,2023-07-06,Not as Described
5887,86140,2023-11-19,Damaged
5888,90843,2023-12-15,Not as Described
5889,61906,2023-12-28,Changed Mind
5890,93507,2020-10-05,Wrong Item
5891,26556,2024-06-21,Arrived Late
5892,109973,2024-04-22,Arrived Late
5893,80032,2020-09-25,Changed Mind
5894,25067,2020-10-04,Not as Described
5895,33193,2022-12-05,Wrong Item
5896,112120,2021-02-21,Wrong Item
5897,112412,2021-04-04,Not as Described
5898,96949,2021-12-22,Damaged
5899,39831,2020-03-02,Arrived Late
5900,105268,2020-08-30,Not as Described
5901,100249,2023-11-11,Damaged
5902,29572,2022-07-03,Wrong Item
5903,41017,2022-05-25,Arrived Late
5904,50799,2022-05-16,Damaged
5905,92874,2023-06-09,Damaged
5906,75364,2024-08-26,Wrong Item
5907,105918,2023-06-18,Arrived Late
5908,12809,2022-08-15,Damaged
5909,95012,2024-05-12,Damaged
5910,116245,2023-01-13,Wrong Item
5911,98268,2024-10-18,Arrived Late
5912,6658,2023-11-20,Not as Described
5913,92582,2024-09-22,Arrived Late
5914,40407,2020-04-13,Damaged
5915,69252,2024-11-02,Arrived Late
5916,81481,2021-09-02,Damaged
5917,34467,2021-12-05,Not as Described
5918,60975,2020-02-13,Not as Described
5919,89119,2024-08-22,Arrived Late
5920,109169,2024-10-08,Damaged
5921,47627,2020-07-08,Arrived Late
5922,69954,2020-02-02,Wrong Item
5923,9132,2021-11-09,Changed Mind
5924,56622,2020-07-28,Changed Mind
5925,19691,2021-10-17,Not as Described
5926,2386,2023-12-24,Arrived Late
5927,84685,2023-06-02,Arrived Late
5928,80561,2023-11-19,Wrong Item
5929,71956,2022-03-04,Not as Described
5930,110640,2023-02-04,Arrived Late
5931,44887,2024-12-14,Damaged
5932,105658,2023-05-06,Changed Mind
5933,58788,2021-03-13,Damaged
5934,81940,2021-08-22,Arrived Late
5935,111947,2020-03-05,Arrived Late
5936,25536,2024-06-11,Arrived Late
5937,14559,2020-10-22,Not as Described
5938,27032,2020-02-23,Wrong Item
5939,9925,2022-06-08,Wrong Item
5940,103000,2022-01-21,Wrong Item
5941,74323,2021-05-05,Arrived Late
5942,13054,2024-04-07,Changed Mind
5943,30415,2024-10-04,Not as Described
5944,8075,2021-02-05,Damaged
5945,65921,2023-06-17,Not as Described
5946,35796,2020-10-02,Changed Mind
5947,62898,2021-05-18,Wrong Item
5948,10659,2020-01-25,Not as Described
5949,85894,2024-12-08,Wrong Item
5950,92702,2021-11-22,Wrong Item
5951,16784,2022-08-14,Not as Described
5952,6419,2021-01-17,Arrived Late
5953,34673,2022-04-25,Changed Mind
5954,91890,2020-12-06,Not as Described
5955,45083,2021-04-02,Wrong Item
5956,2876,2023-06-14,Not as Described
5957,34670,2024-07-25,Wrong Item
5958,50535,2022-02-28,Wrong Item
5959,103191,2023-01-24,Not as Described
5960,31795,2020-06-12,Wrong Item
5961,36437,2022-01-04,Not as Described
5962,84027,2021-10-04,Arrived Late
5963,33672,2021-09-20,Changed Mind
5964,102346,2024-01-31,Not as Described
5965,105395,2020-05-14,Changed Mind
5966,11061,2021-05-22,Wrong Item
5967,33348,2020-02-09,Arrived Late
5968,104933,2024-04-01,Wrong Item
5969,27449,2024-01-14,Changed Mind
5970,26051,2023-10-30,Wrong Item
5971,10121,2021-11-12,Changed Mind
5972,48183,2021-12-31,Changed Mind
5973,18787,2024-02-16,Arrived Late
5974,52243,2024-10-29,Arrived Late
5975,57995,2024-12-20,Wrong Item
5976,9435,2023-11-18,Not as Described
5977,47638,2023-10-16,Wrong Item
5978,46591,2024-02-15,Wrong Item
5979,94973,2023-09-25,Arrived Late
5980,104123,2021-01-05,Changed Mind
5981,55608,2020-12-12,Damaged
5982,21573,2024-02-04,Arrived Late
5983,91091,2020-12-04,Wrong Item
5984,60638,2022-12-24,Damaged
5985,19079,2021-11-28,Arrived Late
5986,20328,2020-07-31,Damaged
5987,75782,2023-10-19,Not as Described
5988,106344,2023-07-12,Damaged
5989,112383,2023-07-05,Wrong Item
5990,28641,2022-08-08,Not as Described
5991,73606,2023-08-04,Wrong Item
5992,26193,2021-11-28,Wrong Item
5993,91393,2020-12-06,Arrived Late
5994,30351,2021-07-17,Changed Mind
5995,100919,2021-05-02,Not as Described
5996,59227,2021-01-09,Damaged
5997,72015,2023-12-31,Changed Mind
5998,20994,2023-05-31,Changed Mind
5999,63959,2024-11-02,Wrong Item
6000,26304,2024-02-20,Wrong Item
6001,25585,2020-08-22,Arrived Late
6002,71621,2021-11-20,Damaged
6003,114540,2023-12-23,Changed Mind
6004,72646,2021-03-22,Damaged
6005,93022,2021-01-01,Arrived Late
6006,113280,2023-07-01,Wrong Item
6007,94406,2021-06-09,Damaged
6008,64583,2020-08-21,Changed Mind
6009,46297,2022-08-19,Arrived Late
6010,17982,2022-09-26,Wrong Item
6011,97891,2021-12-26,Not as Described
6012,94936,2021-06-24,Not as Described
6013,34391,2020-03-18,Wrong Item
6014,30560,2020-12-17,Changed Mind
6015,13620,2020-08-23,Wrong Item
6016,69113,2022-08-13,Wrong Item
6017,66284,2023-07-10,Wrong Item
6018,42715,2024-07-25,Damaged
6019,96127,2021-01-01,Damaged
6020,30188,2024-03-04,Arrived Late
6021,5355,2023-01-18,Damaged
6022,26281,2020-11-24,Changed Mind
6023,81143,2022-09-12,Changed Mind
6024,73516,2020-09-26,Damaged
6025,43652,2024-07-07,Arrived Late
6026,51912,2024-01-10,Not as Described
6027,73011,2023-08-17,Not as Described
6028,87816,2021-06-29,Wrong Item
6029,65792,2020-09-03,Changed Mind
6030,105754,2021-06-04,Changed Mind
6031,21094,2024-11-14,Wrong Item
6032,27037,2023-06-17,Not as Described
6033,16823,2022-01-03,Arrived Late
6034,115205,2023-12-13,Arrived Late
6035,89144,2023-12-09,Damaged
6036,96968,2020-07-09,Changed Mind
6037,16387,2020-03-19,Arrived Late
6038,21873,2023-06-25,Damaged
6039,51686,2022-06-20,Wrong Item
6040,34204,2022-04-26,Not as Described
6041,13996,2024-04-20,Not as Described
6042,114244,2022-01-21,Changed Mind
6043,15836,2023-06-15,Damaged
6044,34418,2024-10-19,Not as Described
6045,12482,2020-07-21,Not as Described
6046,9221,2021-09-06,Arrived Late
6047,29882,2022-10-07,Changed Mind
6048,104174,2023-02-04,Wrong Item
6049,69810,2023-06-18,Not as Described
6050,37218,2024-06-18,Arrived Late
6051,108341,2021-05-26,Changed Mind
6052,89404,2023-05-21,Arrived Late
6053,102031,2020-07-08,Arrived Late
6054,89978,2022-10-11,Wrong Item
6055,99222,2022-11-12,Damaged
6056,68295,2023-12-10,Not as Described
6057,104709,2021-09-03,Wrong Item
6058,47785,2023-07-24,Damaged
6059,4422,2023-01-07,Arrived Late
6060,12910,2022-06-17,Not as Described
6061,21590,2020-07-21,Changed Mind
6062,76679,2022-05-19,Wrong Item
6063,109542,2020-04-07,Damaged
6064,42103,2024-09-02,Wrong Item
6065,62739,2020-12-14,Not as Described
6066,11569,2021-09-24,Wrong Item
6067,47696,2022-04-13,Not as Described
6068,56525,2022-05-23,Arrived Late
6069,94302,2023-05-13,Changed Mind
6070,43429,2022-07-25,Changed Mind
6071,79754,2024-05-22,Wrong Item
6072,74432,2024-04-26,Wrong Item
6073,8290,2023-09-15,Arrived Late
6074,13077,2020-05-29,Arrived Late
6075,114256,2022-06-19,Wrong Item
6076,86526,2021-09-30,Changed Mind
6077,39034,2024-12-17,Damaged
6078,78167,2021-11-08,Not as Described
6079,80833,2024-08-22,Changed Mind
6080,62153,2021-05-06,Not as Described
6081,85769,2022-06-12,Changed Mind
6082,86787,2020-07-22,Arrived Late
6083,96014,2022-03-20,Changed Mind
6084,43023,2023-07-25,Wrong Item
6085,59906,2022-01-21,Changed Mind
6086,7133,2023-12-23,Changed Mind
6087,80101,2021-06-01,Arrived Late
6088,6371,2020-02-11,Not as Described
6089,45805,2020-12-23,Changed Mind
6090,69659,2022-04-27,Damaged
6091,12347,2023-09-20,Not as Described
6092,24432,2021-12-11,Not as Described
6093,68778,2022-09-08,Arrived Late
6094,113777,2023-10-16,Wrong Item
6095,48078,2023-01-12,Not as Described
6096,48097,2023-07-30,Damaged
6097,91985,2022-01-11,Wrong Item
6098,115403,2020-10-28,Wrong Item
6099,64565,2022-01-14,Damaged
6100,77891,2021-02-10,Wrong Item
6101,15193,2021-05-15,Arrived Late
6102,104151,2021-08-11,Wrong Item
6103,55287,2025-01-04,Arrived Late
6104,16771,2024-06-27,Arrived Late
6105,19768,2023-04-29,Wrong Item
6106,47945,2023-05-18,Not as Described
6107,35488,2022-06-20,Changed Mind
6108,7714,2020-10-05,Not as Described
6109,58670,2024-07-05,Damaged
6110,3819,2024-07-06,Damaged
6111,79741,2024-05-31,Changed Mind
6112,89407,2022-03-22,Damaged
6113,91202,2021-09-28,Changed Mind
6114,88447,2024-05-05,Changed Mind
6115,60320,2024-07-02,Not as Described
6116,85379,2020-02-12,Changed Mind
6117,88651,2024-11-07,Wrong Item
6118,99992,2022-12-25,Not as Described
6119,56392,2022-11-16,Not as Described
6120,55441,2023-07-03,Wrong Item
6121,112794,2023-05-05,Arrived Late
6122,101876,2020-03-17,Arrived Late
6123,80118,2021-09-03,Not as Described
6124,90866,2021-08-21,Not as Described
6125,3969,2023-06-27,Wrong Item
6126,22161,2021-08-29,Changed Mind
6127,72580,2024-09-17,Arrived Late
6128,2710,2021-11-04,Arrived Late
6129,34629,2024-08-30,Wrong Item
6130,62586,2020-03-22,Not as Described
6131,95631,2022-06-25,Damaged
6132,91954,2023-10-07,Damaged
6133,18960,2024-12-06,Arrived Late
6134,4646,2024-08-22,Arrived Late
6135,24080,2022-06-08,Damaged
6136,71373,2021-10-20,Not as Described
6137,19742,2022-10-15,Wrong Item
6138,105615,2024-08-16,Damaged
6139,28222,2024-04-09,Damaged
6140,21277,2021-12-22,Damaged
6141,41558,2024-04-20,Wrong Item
6142,82936,2023-09-07,Wrong Item
6143,7799,2021-06-02,Damaged
6144,18356,2021-03-14,Damaged
6145,74368,2024-08-10,Wrong Item
6146,26260,2023-03-14,Changed Mind
6147,5176,2021-10-21,Arrived Late
6148,64288,2024-05-13,Arrived Late
6149,2265,2022-07-10,Changed Mind
6150,83961,2020-11-07,Arrived Late
6151,68958,2022-10-09,Not as Described
6152,8054,2024-04-06,Arrived Late
6153,112146,2022-03-28,Damaged
6154,32238,2021-10-06,Wrong Item
6155,1771,2023-06-27,Damaged
6156,96296,2022-02-14,Wrong Item
6157,41384,2021-03-04,Wrong Item
6158,76308,2023-09-21,Not as Described
6159,28500,2024-06-19,Not as Described
6160,116565,2024-07-19,Arrived Late
6161,20290,2022-04-08,Damaged
6162,45355,2022-03-23,Changed Mind
6163,23818,2024-04-09,Arrived Late
6164,118492,2022-09-07,Not as Described
6165,32524,2020-10-12,Changed Mind
6166,67309,2021-05-01,Arrived Late
6167,47265,2022-09-01,Wrong Item
6168,89137,2023-02-02,Wrong Item
6169,84761,2022-06-21,Wrong Item
6170,111636,2022-01-20,Not as Described
6171,30949,2020-04-20,Not as Described
6172,34830,2021-08-04,Changed Mind
6173,93526,2021-11-28,Changed Mind
6174,56591,2021-08-11,Wrong Item
6175,79023,2022-08-05,Not as Described
6176,92387,2023-02-17,Not as Described
6177,113543,2020-08-07,Arrived Late
6178,27233,2022-03-14,Damaged
6179,23229,2022-06-15,Changed Mind
6180,29510,2023-09-10,Not as Described
6181,75720,2021-05-09,Arrived Late
6182,101710,2021-02-19,Changed Mind
6183,27296,2021-08-20,Not as Described
6184,91181,2023-04-13,Not as Described
6185,100492,2021-11-16,Damaged
6186,48933,2020-09-12,Damaged
6187,106620,2024-03-16,Arrived Late
6188,29192,2021-02-15,Wrong Item
6189,18347,2021-10-03,Arrived Late
6190,49823,2020-07-31,Wrong Item
6191,110707,2023-07-26,Changed Mind
6192,33211,2023-11-13,Changed Mind
6193,47624,2024-09-22,Not as Described
6194,61634,2021-05-12,Arrived Late
6195,16169,2021-09-11,Not as Described
6196,23356,2024-04-30,Arrived Late
6197,15371,2023-10-10,Changed Mind
6198,65248,2022-12-21,Wrong Item
6199,82795,2021-02-15,Damaged
6200,77324,2021-11-01,Not as Described
6201,90825,2020-05-28,Damaged
6202,52766,2023-01-15,Not as Described
6203,13463,2023-03-29,Wrong Item
6204,40064,2021-08-24,Wrong Item
6205,62074,2023-06-22,Wrong Item
6206,92701,2021-11-28,Arrived Late
6207,38112,2024-08-24,Not as Described
6208,108223,2025-01-15,Damaged
6209,97106,2024-11-26,Changed Mind
6210,61874,2020-06-30,Arrived Late
6211,87957,2022-06-02,Changed Mind
6212,91490,2020-12-26,Damaged
6213,33963,2023-12-29,Arrived Late
6214,102145,2023-06-13,Arrived Late
6215,9938,2022-02-24,Not as Described
6216,100714,2023-10-07,Changed Mind
6217,88633,2022-03-10,Changed Mind
6218,68402,2022-02-14,Changed Mind
6219,41547,2022-11-04,Damaged
6220,75503,2022-06-18,Changed Mind
6221,43906,2020-12-06,Arrived Late
6222,23189,2022-06-27,Not as Described
6223,67370,2024-01-31,Not as Described
6224,90205,2024-05-07,Damaged
6225,78125,2022-03-09,Changed Mind
6226,16654,2021-05-05,Damaged
6227,51818,2023-08-31,Arrived Late
6228,10057,2020-02-28,Not as Described
6229,29442,2021-02-27,Wrong Item
6230,85941,2023-07-04,Not as Described
6231,60131,2020-08-05,Arrived Late
6232,74812,2020-10-13,Arrived Late
6233,70091,2024-04-09,Changed Mind
6234,54688,2020-09-15,Not as Described
6235,46440,2020-02-07,Wrong Item
6236,14410,2024-08-18,Damaged
6237,102301,2024-07-02,Not as Described
6238,103625,2022-01-18,Wrong Item
6239,65913,2020-04-08,Damaged
6240,102598,2024-10-10,Arrived Late
6241,61969,2022-12-15,Not as Described
6242,38062,2022-06-16,Wrong Item
6243,57467,2020-07-09,Arrived Late
6244,82497,2021-09-26,Damaged
6245,90893,2023-12-31,Damaged
6246,83120,2024-12-18,Not as Described
6247,101442,2020-10-16,Arrived Late
6248,41268,2021-01-20,Damaged
6249,67145,2023-01-02,Not as Described
6250,114918,2022-04-09,Arrived Late
6251,64437,2024-10-16,Damaged
6252,62465,2023-02-16,Wrong Item
6253,90363,2020-02-07,Not as Described
6254,30048,2020-05-04,Arrived Late
6255,35278,2023-11-23,Wrong Item
6256,52899,2022-02-03,Wrong Item
6257,97816,2021-02-10,Wrong Item
6258,87908,2021-06-24,Arrived Late
6259,80811,2022-12-01,Not as Described
6260,21996,2023-06-28,Wrong Item
6261,29748,2024-03-20,Changed Mind
6262,9976,2023-01-06,Damaged
6263,75054,2022-11-04,Wrong Item
6264,9421,2021-10-07,Damaged
6265,56997,2023-01-29,Wrong Item
6266,50302,2023-02-11,Arrived Late
6267,57527,2023-03-31,Wrong Item
6268,19109,2023-10-02,Damaged
6269,30224,2023-12-03,Arrived Late
6270,6764,2021-11-26,Damaged
6271,108010,2022-12-06,Arrived Late
6272,55405,2022-05-07,Wrong Item
6273,14873,2024-01-30,Arrived Late
6274,65677,2022-04-25,Arrived Late
6275,42016,2022-04-03,Arrived Late
6276,39572,2020-04-25,Wrong Item
6277,53746,2020-03-21,Damaged
6278,23235,2021-01-29,Wrong Item
6279,19503,2024-01-02,Not as Described
6280,55948,2024-02-14,Not as Described
6281,82588,2021-09-19,Damaged
6282,12480,2023-11-17,Not as Described
6283,49175,2024-05-01,Arrived Late
6284,44155,2020-08-07,Changed Mind
6285,29828,2020-09-21,Arrived Late
6286,49043,2024-10-25,Damaged
6287,51734,2024-05-03,Wrong Item
6288,58226,2024-07-15,Arrived Late
6289,30964,2022-05-02,Wrong Item
6290,92327,2021-04-01,Arrived Late
6291,31838,2020-07-27,Wrong Item
6292,14557,2024-08-15,Not as Described
6293,76153,2021-06-29,Arrived Late
6294,61650,2023-09-29,Not as Described
6295,76144,2024-09-05,Damaged
6296,93201,2021-10-25,Changed Mind
6297,102251,2021-09-23,Damaged
6298,118174,2022-03-15,Wrong Item
6299,69230,2020-08-17,Wrong Item
6300,70197,2022-01-08,Wrong Item
6301,40424,2024-08-04,Wrong Item
6302,62142,2024-07-25,Wrong Item
6303,10763,2024-09-02,Arrived Late
6304,17416,2023-03-12,Damaged
6305,37882,2022-07-27,Changed Mind
6306,86197,2023-01-21,Wrong Item
6307,3677,2024-04-05,Changed Mind
6308,15823,2021-03-10,Damaged
6309,1493,2020-07-22,Arrived Late
