shipment_id,order_id,shipped_date,delivered_date,carrier
31775,33461,2022-01-20,2022-01-25,UPS
31776,33462,2020-12-17,2020-12-22,DHL
31777,33463,2020-06-18,2020-06-25,USPS
31778,33464,2022-05-30,2022-05-31,FedEx
31779,33465,2024-07-08,2024-07-15,Canada Post
31780,33466,2020-10-13,2020-10-23,UPS
31781,33467,2023-06-22,2023-07-01,DHL
31782,33468,2023-07-02,2023-07-11,USPS
31783,33469,2022-08-28,2022-09-04,FedEx
31784,33470,2023-09-21,2023-09-25,Canada Post
31785,33471,2021-12-10,2021-12-15,FedEx
31786,33472,2020-11-01,2020-11-06,DHL
31787,33473,2024-02-15,2024-02-21,FedEx
31788,33474,2023-09-22,2023-09-27,DHL
31789,33475,2024-09-11,2024-09-19,DHL
31790,33476,2023-01-13,2023-01-17,UPS
31791,33477,2020-05-07,2020-05-17,DHL
31792,33478,2023-08-09,2023-08-12,USPS
31793,33479,2021-05-11,2021-05-13,DHL
31794,33480,2024-08-23,2024-08-30,UPS
31795,33481,2023-12-16,2023-12-22,UPS
31796,33482,2022-02-25,2022-03-03,USPS
31797,33483,2022-03-14,2022-03-21,USPS
31798,33484,2021-04-28,2021-05-04,FedEx
31799,33485,2020-12-14,2020-12-21,UPS
31800,33486,2024-09-06,2024-09-10,FedEx
31801,33487,2022-12-16,2022-12-17,FedEx
31802,33488,2021-12-25,2022-01-02,FedEx
31803,33489,2023-09-01,2023-09-10,FedEx
31804,33490,2020-04-28,2020-04-29,FedEx
31805,33491,2022-01-13,2022-01-17,FedEx
31806,33492,2020-10-22,2020-10-26,Canada Post
31807,33493,2024-04-21,2024-04-22,DHL
31808,33494,2023-12-09,2023-12-14,DHL
31809,33495,2022-07-08,2022-07-17,DHL
31810,33496,2020-01-13,2020-01-22,Canada Post
31811,33497,2021-11-18,2021-11-22,Canada Post
31812,33498,2023-06-02,2023-06-09,UPS
31813,33499,2023-05-16,2023-05-17,DHL
31814,33500,2021-04-12,2021-04-22,FedEx
31815,33502,2023-01-14,2023-01-21,DHL
31816,33503,2023-07-05,2023-07-15,USPS
31817,33504,2024-04-12,2024-04-19,USPS
31818,33505,2020-09-12,2020-09-22,USPS
31819,33506,2022-04-20,2022-04-21,DHL
31820,33507,2021-07-07,2021-07-12,Canada Post
31821,33508,2020-03-25,2020-03-28,FedEx
31822,33509,2020-03-10,2020-03-15,DHL
31823,33510,2022-05-20,2022-05-23,USPS
31824,33511,2022-01-27,2022-02-03,FedEx
31825,33512,2023-12-26,2024-01-03,DHL
31826,33513,2021-08-24,2021-09-03,USPS
31827,33514,2024-02-29,2024-03-07,USPS
31828,33515,2023-03-06,2023-03-10,Canada Post
31829,33516,2021-01-07,2021-01-13,DHL
31830,33517,2024-06-13,2024-06-23,DHL
31831,33518,2021-04-03,2021-04-08,UPS
31832,33519,2020-03-25,2020-03-31,USPS
31833,33520,2022-06-04,2022-06-12,FedEx
31834,33521,2024-10-03,2024-10-07,Canada Post
31835,33522,2022-11-29,2022-11-30,FedEx
31836,33523,2024-08-16,2024-08-18,FedEx
31837,33524,2020-10-20,2020-10-28,DHL
31838,33525,2021-12-30,2022-01-03,UPS
31839,33527,2022-12-26,2023-01-01,USPS
31840,33528,2021-11-19,2021-11-24,FedEx
31841,33529,2021-07-20,2021-07-23,USPS
31842,33530,2020-12-28,2021-01-02,USPS
31843,33531,2020-10-19,2020-10-21,UPS
31844,33532,2024-10-21,2024-10-22,USPS
31845,33533,2020-08-15,2020-08-25,Canada Post
31846,33534,2021-07-11,2021-07-13,USPS
31847,33535,2021-08-04,2021-08-10,FedEx
31848,33536,2023-10-06,2023-10-11,UPS
31849,33537,2024-12-04,2024-12-14,USPS
31850,33538,2020-12-21,2020-12-28,UPS
31851,33539,2020-03-10,2020-03-15,DHL
31852,33540,2021-08-16,2021-08-22,USPS
31853,33542,2023-07-13,2023-07-20,USPS
31854,33543,2023-04-04,2023-04-05,Canada Post
31855,33544,2022-07-18,2022-07-24,DHL
31856,33545,2024-02-07,2024-02-11,USPS
31857,33546,2021-07-01,2021-07-05,Canada Post
31858,33547,2021-08-19,2021-08-23,FedEx
31859,33548,2022-08-11,2022-08-20,FedEx
31860,33549,2021-07-14,2021-07-23,Canada Post
31861,33550,2021-01-10,2021-01-15,Canada Post
31862,33551,2024-07-21,2024-07-24,FedEx
31863,33552,2021-10-14,2021-10-15,Canada Post
31864,33553,2023-08-09,2023-08-19,USPS
31865,33554,2023-05-20,2023-05-27,FedEx
31866,33555,2020-03-28,2020-04-03,USPS
31867,33556,2024-07-17,2024-07-24,DHL
31868,33557,2023-03-06,2023-03-10,Canada Post
31869,33558,2023-09-21,2023-09-28,USPS
31870,33559,2022-05-28,2022-06-05,Canada Post
31871,33560,2023-03-04,2023-03-14,USPS
31872,33561,2022-12-02,2022-12-12,FedEx
31873,33562,2020-06-22,2020-06-25,FedEx
31874,33563,2021-06-18,2021-06-25,DHL
31875,33564,2022-10-25,2022-10-29,UPS
31876,33565,2023-01-14,2023-01-23,FedEx
31877,33566,2023-12-24,2023-12-26,UPS
31878,33567,2021-09-13,2021-09-19,UPS
31879,33568,2022-03-20,2022-03-23,FedEx
31880,33569,2022-08-16,2022-08-22,DHL
31881,33570,2021-07-16,2021-07-20,Canada Post
31882,33571,2024-12-03,2024-12-10,USPS
31883,33572,2020-12-16,2020-12-20,DHL
31884,33573,2023-12-17,2023-12-21,Canada Post
31885,33574,2023-02-23,2023-03-04,USPS
31886,33575,2023-03-08,2023-03-14,UPS
31887,33576,2021-02-13,2021-02-23,DHL
31888,33577,2022-07-24,2022-07-28,UPS
31889,33578,2020-12-22,2020-12-28,USPS
31890,33579,2020-09-15,2020-09-17,UPS
31891,33580,2021-07-20,2021-07-27,FedEx
31892,33581,2024-03-11,2024-03-13,FedEx
31893,33582,2024-12-18,2024-12-22,DHL
31894,33583,2020-02-16,2020-02-26,Canada Post
31895,33584,2020-04-14,2020-04-17,DHL
31896,33585,2020-01-16,2020-01-23,DHL
31897,33586,2024-04-28,2024-05-02,DHL
31898,33587,2021-09-02,2021-09-08,DHL
31899,33588,2021-01-04,2021-01-11,UPS
31900,33589,2021-05-04,2021-05-10,USPS
31901,33590,2020-09-04,2020-09-08,UPS
31902,33591,2022-02-01,2022-02-03,DHL
31903,33592,2024-09-15,2024-09-25,USPS
31904,33593,2023-04-11,2023-04-18,FedEx
31905,33594,2024-04-27,2024-05-05,USPS
31906,33595,2022-07-21,2022-07-23,Canada Post
31907,33596,2021-12-11,2021-12-21,USPS
31908,33597,2020-06-19,2020-06-29,UPS
31909,33598,2023-02-11,2023-02-21,Canada Post
31910,33599,2022-06-15,2022-06-17,USPS
31911,33601,2021-06-29,2021-07-01,FedEx
31912,33602,2020-05-05,2020-05-09,DHL
31913,33603,2021-05-17,2021-05-18,UPS
31914,33604,2022-02-14,2022-02-23,DHL
31915,33605,2020-03-31,2020-04-05,FedEx
31916,33608,2023-10-12,2023-10-18,UPS
31917,33609,2020-02-18,2020-02-27,DHL
31918,33610,2020-10-14,2020-10-20,USPS
31919,33611,2021-04-14,2021-04-23,UPS
31920,33612,2020-10-23,2020-11-02,USPS
31921,33613,2020-01-04,2020-01-09,USPS
31922,33614,2023-04-09,2023-04-10,UPS
31923,33615,2021-02-25,2021-03-06,FedEx
31924,33616,2021-01-16,2021-01-18,UPS
31925,33617,2023-10-03,2023-10-05,FedEx
31926,33618,2020-08-19,2020-08-28,UPS
31927,33619,2024-09-30,2024-10-03,USPS
31928,33620,2023-10-26,2023-11-04,Canada Post
31929,33621,2024-04-12,2024-04-21,FedEx
31930,33622,2023-07-03,2023-07-07,FedEx
31931,33623,2024-10-14,2024-10-21,DHL
31932,33624,2021-05-01,2021-05-11,UPS
31933,33625,2024-02-10,2024-02-17,FedEx
31934,33626,2024-10-21,2024-10-25,UPS
31935,33627,2020-08-14,2020-08-16,USPS
31936,33628,2021-05-10,2021-05-13,UPS
31937,33629,2022-04-02,2022-04-03,USPS
31938,33630,2023-07-04,2023-07-06,USPS
31939,33631,2024-06-21,2024-06-27,UPS
31940,33632,2023-05-17,2023-05-24,USPS
31941,33633,2020-05-03,2020-05-04,UPS
31942,33634,2021-02-26,2021-03-08,USPS
31943,33635,2020-06-28,2020-07-07,Canada Post
31944,33636,2020-02-22,2020-02-27,FedEx
31945,33637,2021-05-10,2021-05-19,UPS
31946,33638,2021-10-09,2021-10-10,DHL
31947,33639,2022-07-11,2022-07-18,DHL
31948,33640,2023-05-26,2023-06-04,DHL
31949,33641,2022-11-24,2022-12-04,FedEx
31950,33642,2023-02-17,2023-02-21,USPS
31951,33643,2024-01-29,2024-02-03,USPS
31952,33644,2024-03-12,2024-03-15,Canada Post
31953,33645,2023-10-10,2023-10-17,USPS
31954,33646,2022-05-27,2022-06-06,FedEx
31955,33647,2021-01-23,2021-02-01,USPS
31956,33648,2020-06-23,2020-06-28,FedEx
31957,33649,2023-09-18,2023-09-24,Canada Post
31958,33650,2023-01-22,2023-02-01,DHL
31959,33651,2024-10-30,2024-11-07,USPS
31960,33652,2020-10-27,2020-11-02,FedEx
31961,33653,2024-12-15,2024-12-25,USPS
31962,33654,2020-05-09,2020-05-13,USPS
31963,33655,2020-11-14,2020-11-18,UPS
31964,33656,2024-07-07,2024-07-14,DHL
31965,33657,2020-02-15,2020-02-20,DHL
31966,33658,2024-10-07,2024-10-12,Canada Post
31967,33659,2023-10-10,2023-10-19,DHL
31968,33660,2021-01-12,2021-01-22,UPS
31969,33661,2023-05-07,2023-05-12,USPS
31970,33662,2020-09-28,2020-10-03,Canada Post
31971,33663,2021-10-21,2021-10-28,USPS
31972,33664,2021-06-25,2021-07-03,UPS
31973,33665,2024-12-10,2024-12-11,FedEx
31974,33666,2020-02-15,2020-02-17,UPS
31975,33667,2022-02-17,2022-02-26,USPS
31976,33668,2022-01-12,2022-01-18,Canada Post
31977,33669,2024-12-17,2024-12-25,UPS
31978,33670,2023-01-05,2023-01-13,DHL
31979,33671,2020-06-09,2020-06-16,USPS
31980,33672,2024-08-08,2024-08-12,USPS
31981,33673,2023-07-10,2023-07-12,Canada Post
31982,33675,2020-03-21,2020-03-26,Canada Post
31983,33676,2024-11-29,2024-12-04,UPS
31984,33677,2022-12-31,2023-01-02,USPS
31985,33678,2023-06-25,2023-06-26,FedEx
31986,33679,2023-05-27,2023-05-29,UPS
31987,33680,2022-07-20,2022-07-24,FedEx
31988,33681,2022-02-25,2022-02-27,USPS
31989,33682,2022-06-01,2022-06-06,Canada Post
31990,33683,2024-07-24,2024-07-30,FedEx
31991,33684,2024-05-20,2024-05-23,DHL
31992,33685,2024-12-20,2024-12-29,DHL
31993,33686,2021-04-21,2021-04-22,Canada Post
31994,33687,2022-04-19,2022-04-20,USPS
31995,33688,2022-06-07,2022-06-12,FedEx
31996,33689,2020-04-06,2020-04-07,DHL
31997,33690,2023-07-20,2023-07-24,USPS
31998,33691,2024-03-01,2024-03-11,UPS
31999,33692,2024-03-21,2024-03-28,Canada Post
32000,33693,2023-03-19,2023-03-25,Canada Post
32001,33694,2023-05-13,2023-05-21,DHL
32002,33695,2024-11-05,2024-11-15,FedEx
32003,33696,2021-01-07,2021-01-16,Canada Post
32004,33697,2023-06-17,2023-06-26,UPS
32005,33698,2023-12-06,2023-12-13,USPS
32006,33699,2021-01-22,2021-01-28,Canada Post
32007,33700,2023-07-16,2023-07-21,Canada Post
32008,33701,2022-12-11,2022-12-19,USPS
32009,33703,2023-03-09,2023-03-16,FedEx
32010,33704,2023-02-18,2023-02-20,USPS
32011,33705,2021-07-01,2021-07-07,Canada Post
32012,33706,2020-04-19,2020-04-23,FedEx
32013,33707,2024-06-21,2024-06-26,FedEx
32014,33708,2022-11-09,2022-11-19,UPS
32015,33709,2023-01-17,2023-01-23,USPS
32016,33710,2023-04-16,2023-04-22,Canada Post
32017,33711,2021-11-21,2021-11-29,UPS
32018,33712,2024-10-27,2024-10-30,DHL
32019,33713,2021-09-08,2021-09-18,DHL
32020,33714,2023-10-16,2023-10-18,FedEx
32021,33715,2021-01-13,2021-01-22,FedEx
32022,33716,2023-08-15,2023-08-20,DHL
32023,33717,2024-01-13,2024-01-18,UPS
32024,33718,2023-04-06,2023-04-14,FedEx
32025,33719,2024-10-20,2024-10-22,Canada Post
32026,33720,2022-10-12,2022-10-19,USPS
32027,33721,2022-11-02,2022-11-03,USPS
32028,33722,2021-08-31,2021-09-04,Canada Post
32029,33723,2021-05-11,2021-05-14,Canada Post
32030,33724,2021-09-15,2021-09-20,Canada Post
32031,33725,2024-01-04,2024-01-07,DHL
32032,33726,2021-11-30,2021-12-02,FedEx
32033,33727,2023-02-06,2023-02-09,UPS
32034,33728,2021-05-17,2021-05-22,Canada Post
32035,33729,2022-03-26,2022-04-05,UPS
32036,33730,2021-03-11,2021-03-16,UPS
32037,33731,2020-03-01,2020-03-03,UPS
32038,33732,2021-03-30,2021-03-31,FedEx
32039,33733,2023-12-29,2024-01-06,FedEx
32040,33734,2022-06-09,2022-06-14,FedEx
32041,33735,2020-07-05,2020-07-15,FedEx
32042,33736,2022-12-27,2022-12-29,Canada Post
32043,33737,2024-03-29,2024-04-08,USPS
32044,33739,2021-07-22,2021-08-01,Canada Post
32045,33741,2020-07-02,2020-07-11,DHL
32046,33742,2024-12-21,2024-12-23,DHL
32047,33743,2020-07-19,2020-07-26,FedEx
32048,33744,2023-05-03,2023-05-04,UPS
32049,33745,2023-04-21,2023-04-23,UPS
32050,33746,2023-02-15,2023-02-22,USPS
32051,33747,2024-08-07,2024-08-08,USPS
32052,33748,2023-10-10,2023-10-17,Canada Post
32053,33749,2023-12-15,2023-12-21,USPS
32054,33750,2024-01-05,2024-01-15,USPS
32055,33751,2022-08-14,2022-08-19,FedEx
32056,33753,2020-03-02,2020-03-12,DHL
32057,33754,2024-05-16,2024-05-19,DHL
32058,33755,2023-06-12,2023-06-20,UPS
32059,33756,2021-02-11,2021-02-12,DHL
32060,33757,2021-07-03,2021-07-10,FedEx
32061,33758,2020-12-27,2021-01-01,Canada Post
32062,33759,2024-12-02,2024-12-11,UPS
32063,33760,2024-06-22,2024-06-30,DHL
32064,33761,2022-09-14,2022-09-22,DHL
32065,33762,2023-03-10,2023-03-13,DHL
32066,33764,2023-07-25,2023-07-30,Canada Post
32067,33765,2022-03-18,2022-03-26,UPS
32068,33766,2020-06-29,2020-07-03,FedEx
32069,33768,2020-11-25,2020-11-30,DHL
32070,33769,2020-10-01,2020-10-08,DHL
32071,33770,2024-05-25,2024-05-31,UPS
32072,33771,2021-12-23,2022-01-01,DHL
32073,33772,2024-07-27,2024-07-31,Canada Post
32074,33773,2021-09-16,2021-09-24,Canada Post
32075,33774,2021-01-25,2021-02-03,Canada Post
32076,33775,2020-04-10,2020-04-15,UPS
32077,33776,2023-06-01,2023-06-05,UPS
32078,33777,2020-05-10,2020-05-16,Canada Post
32079,33778,2020-12-12,2020-12-22,UPS
32080,33780,2020-02-16,2020-02-26,UPS
32081,33781,2022-10-29,2022-11-06,UPS
32082,33782,2020-08-28,2020-09-04,DHL
32083,33783,2022-10-25,2022-11-02,USPS
32084,33784,2024-11-25,2024-12-04,DHL
32085,33785,2022-09-11,2022-09-17,DHL
32086,33786,2021-07-29,2021-08-01,DHL
32087,33787,2022-07-09,2022-07-10,FedEx
32088,33788,2024-03-24,2024-04-02,USPS
32089,33789,2022-07-08,2022-07-15,DHL
32090,33790,2021-04-14,2021-04-15,UPS
32091,33791,2023-03-05,2023-03-11,Canada Post
32092,33792,2022-09-25,2022-09-26,UPS
32093,33793,2020-06-18,2020-06-23,UPS
32094,33794,2021-05-16,2021-05-18,DHL
32095,33795,2021-05-02,2021-05-07,DHL
32096,33797,2020-10-18,2020-10-22,Canada Post
32097,33798,2024-10-08,2024-10-12,USPS
32098,33799,2022-06-07,2022-06-08,Canada Post
32099,33800,2020-08-02,2020-08-09,USPS
32100,33801,2021-07-16,2021-07-23,Canada Post
32101,33802,2024-09-22,2024-09-29,Canada Post
32102,33803,2021-11-05,2021-11-10,DHL
32103,33804,2024-05-19,2024-05-22,DHL
32104,33805,2024-07-04,2024-07-13,Canada Post
32105,33806,2024-05-01,2024-05-08,UPS
32106,33807,2023-12-15,2023-12-23,FedEx
32107,33808,2023-01-25,2023-02-04,UPS
32108,33809,2022-08-26,2022-08-30,FedEx
32109,33810,2021-07-09,2021-07-18,DHL
32110,33811,2022-08-08,2022-08-14,UPS
32111,33812,2022-09-09,2022-09-14,UPS
32112,33813,2023-09-25,2023-09-28,USPS
32113,33814,2024-08-28,2024-08-29,FedEx
32114,33815,2023-10-04,2023-10-08,Canada Post
32115,33816,2021-04-06,2021-04-10,Canada Post
32116,33817,2021-10-08,2021-10-17,DHL
32117,33818,2020-02-18,2020-02-24,Canada Post
32118,33819,2023-04-03,2023-04-11,FedEx
32119,33820,2024-03-19,2024-03-28,UPS
32120,33821,2020-04-12,2020-04-13,Canada Post
32121,33822,2021-07-11,2021-07-20,DHL
32122,33823,2024-12-05,2024-12-15,FedEx
32123,33824,2023-09-06,2023-09-16,Canada Post
32124,33825,2023-08-28,2023-09-05,FedEx
32125,33826,2021-08-11,2021-08-16,FedEx
32126,33828,2022-01-15,2022-01-16,Canada Post
32127,33829,2021-09-23,2021-10-02,USPS
32128,33830,2020-11-21,2020-11-25,FedEx
32129,33831,2024-08-04,2024-08-13,UPS
32130,33832,2020-04-09,2020-04-14,FedEx
32131,33833,2024-09-17,2024-09-18,FedEx
32132,33834,2023-05-09,2023-05-12,DHL
32133,33835,2023-02-22,2023-02-28,Canada Post
32134,33836,2022-06-08,2022-06-09,UPS
32135,33837,2021-10-23,2021-10-30,USPS
32136,33838,2023-11-04,2023-11-05,USPS
32137,33839,2022-03-15,2022-03-19,FedEx
32138,33840,2022-08-31,2022-09-01,FedEx
32139,33841,2024-04-22,2024-04-25,Canada Post
32140,33842,2021-02-24,2021-02-27,USPS
32141,33843,2020-01-19,2020-01-20,FedEx
32142,33844,2024-04-03,2024-04-07,Canada Post
32143,33846,2023-09-06,2023-09-07,Canada Post
32144,33847,2020-08-06,2020-08-14,UPS
32145,33848,2024-04-21,2024-04-25,DHL
32146,33849,2023-03-15,2023-03-17,USPS
32147,33850,2022-01-01,2022-01-04,DHL
32148,33851,2024-12-19,2024-12-20,DHL
32149,33852,2023-05-31,2023-06-05,FedEx
32150,33853,2021-10-21,2021-10-23,Canada Post
32151,33854,2020-01-13,2020-01-18,Canada Post
32152,33855,2024-06-21,2024-06-28,FedEx
32153,33856,2021-04-22,2021-04-25,DHL
32154,33857,2020-10-10,2020-10-11,USPS
32155,33858,2022-01-30,2022-02-07,UPS
32156,33859,2022-11-18,2022-11-28,UPS
32157,33860,2022-01-22,2022-02-01,USPS
32158,33861,2022-04-09,2022-04-17,Canada Post
32159,33862,2023-12-15,2023-12-17,Canada Post
32160,33863,2022-01-11,2022-01-12,FedEx
32161,33864,2021-07-05,2021-07-15,DHL
32162,33865,2020-04-19,2020-04-29,FedEx
32163,33866,2021-12-13,2021-12-20,DHL
32164,33868,2022-12-31,2023-01-08,UPS
32165,33869,2024-07-05,2024-07-11,Canada Post
32166,33870,2022-06-04,2022-06-11,Canada Post
32167,33871,2023-08-20,2023-08-30,FedEx
32168,33872,2024-03-12,2024-03-19,Canada Post
32169,33873,2022-12-17,2022-12-20,FedEx
32170,33874,2023-06-15,2023-06-18,Canada Post
32171,33875,2020-07-16,2020-07-21,Canada Post
32172,33876,2024-08-04,2024-08-14,USPS
32173,33877,2022-12-05,2022-12-10,USPS
32174,33878,2023-08-03,2023-08-10,USPS
32175,33879,2021-11-01,2021-11-09,DHL
32176,33880,2023-08-10,2023-08-14,USPS
32177,33882,2022-01-06,2022-01-10,USPS
32178,33883,2024-11-13,2024-11-19,Canada Post
32179,33884,2024-01-17,2024-01-21,DHL
32180,33885,2024-04-13,2024-04-20,Canada Post
32181,33886,2022-03-14,2022-03-19,UPS
32182,33887,2023-01-04,2023-01-14,Canada Post
32183,33888,2023-10-24,2023-10-31,FedEx
32184,33890,2024-04-26,2024-05-03,FedEx
32185,33891,2021-06-03,2021-06-11,UPS
32186,33892,2023-06-08,2023-06-16,UPS
32187,33893,2020-08-07,2020-08-11,FedEx
32188,33894,2022-03-31,2022-04-06,UPS
32189,33895,2020-01-14,2020-01-16,Canada Post
32190,33896,2021-11-09,2021-11-10,DHL
32191,33897,2024-08-02,2024-08-05,Canada Post
32192,33898,2020-04-05,2020-04-12,USPS
32193,33899,2024-02-29,2024-03-10,FedEx
32194,33900,2021-05-13,2021-05-16,USPS
32195,33901,2020-09-05,2020-09-10,FedEx
32196,33902,2023-03-13,2023-03-15,Canada Post
32197,33903,2020-08-04,2020-08-05,FedEx
32198,33904,2022-03-07,2022-03-15,DHL
32199,33905,2020-10-14,2020-10-15,USPS
32200,33906,2021-06-27,2021-07-06,Canada Post
32201,33907,2024-07-24,2024-07-28,USPS
32202,33908,2021-05-21,2021-05-26,USPS
32203,33909,2024-03-25,2024-04-02,DHL
32204,33910,2023-12-23,2023-12-29,Canada Post
32205,33911,2020-06-15,2020-06-16,FedEx
32206,33912,2023-03-01,2023-03-05,Canada Post
32207,33913,2020-07-13,2020-07-21,Canada Post
32208,33914,2024-12-10,2024-12-17,USPS
32209,33915,2024-11-09,2024-11-17,DHL
32210,33916,2021-07-27,2021-08-04,FedEx
32211,33917,2020-04-13,2020-04-16,FedEx
32212,33918,2024-10-06,2024-10-07,FedEx
32213,33919,2020-06-23,2020-06-26,USPS
32214,33920,2020-01-02,2020-01-11,Canada Post
32215,33921,2020-03-31,2020-04-05,DHL
32216,33922,2020-11-04,2020-11-09,Canada Post
32217,33923,2024-12-20,2024-12-26,Canada Post
32218,33924,2022-05-21,2022-05-30,FedEx
32219,33925,2023-06-09,2023-06-12,DHL
32220,33926,2024-07-15,2024-07-21,Canada Post
32221,33928,2022-05-04,2022-05-09,USPS
32222,33929,2024-07-17,2024-07-19,FedEx
32223,33930,2022-02-01,2022-02-09,Canada Post
32224,33931,2023-11-15,2023-11-21,USPS
32225,33932,2020-12-19,2020-12-29,DHL
32226,33933,2022-03-13,2022-03-19,DHL
32227,33934,2021-11-24,2021-12-03,DHL
32228,33935,2022-09-30,2022-10-08,DHL
32229,33936,2021-04-05,2021-04-10,FedEx
32230,33937,2022-10-30,2022-11-02,UPS
32231,33938,2021-08-16,2021-08-22,Canada Post
32232,33940,2023-01-28,2023-02-06,FedEx
32233,33941,2024-06-19,2024-06-21,FedEx
32234,33942,2024-11-25,2024-11-30,Canada Post
32235,33943,2024-03-03,2024-03-12,USPS
32236,33944,2020-04-09,2020-04-12,Canada Post
32237,33945,2022-11-11,2022-11-14,Canada Post
32238,33946,2023-01-10,2023-01-19,DHL
32239,33949,2020-01-20,2020-01-26,Canada Post
32240,33950,2021-12-26,2021-12-30,USPS
32241,33951,2024-02-11,2024-02-13,USPS
32242,33952,2022-01-23,2022-01-27,Canada Post
32243,33953,2023-03-03,2023-03-09,FedEx
32244,33954,2024-01-17,2024-01-20,Canada Post
32245,33956,2021-03-21,2021-03-25,FedEx
32246,33957,2023-08-17,2023-08-20,UPS
32247,33958,2020-01-16,2020-01-22,UPS
32248,33959,2023-09-16,2023-09-23,UPS
32249,33960,2021-06-17,2021-06-26,DHL
32250,33961,2023-06-13,2023-06-16,Canada Post
32251,33963,2020-03-04,2020-03-11,FedEx
32252,33965,2021-01-05,2021-01-08,USPS
32253,33966,2022-04-06,2022-04-16,USPS
32254,33967,2020-05-02,2020-05-04,Canada Post
32255,33969,2024-09-10,2024-09-13,DHL
32256,33970,2024-03-05,2024-03-14,USPS
32257,33971,2021-06-20,2021-06-24,DHL
32258,33972,2022-12-17,2022-12-22,UPS
32259,33973,2020-04-20,2020-04-29,FedEx
32260,33974,2023-04-03,2023-04-10,FedEx
32261,33975,2021-04-25,2021-05-04,DHL
32262,33976,2024-01-24,2024-01-29,FedEx
32263,33977,2020-03-19,2020-03-22,UPS
32264,33978,2021-02-23,2021-03-01,UPS
32265,33979,2020-12-27,2021-01-02,FedEx
32266,33981,2020-12-10,2020-12-16,UPS
32267,33982,2023-02-12,2023-02-13,FedEx
32268,33983,2020-11-18,2020-11-28,FedEx
32269,33984,2020-03-22,2020-04-01,UPS
32270,33985,2021-06-11,2021-06-15,UPS
32271,33987,2024-09-25,2024-09-30,USPS
32272,33988,2020-11-23,2020-11-26,DHL
32273,33989,2020-11-25,2020-12-01,UPS
32274,33991,2024-01-26,2024-02-04,DHL
32275,33992,2021-11-13,2021-11-14,FedEx
32276,33993,2024-03-03,2024-03-04,Canada Post
32277,33994,2023-05-17,2023-05-18,USPS
32278,33995,2023-10-16,2023-10-20,USPS
32279,33996,2020-05-07,2020-05-17,DHL
32280,33997,2020-12-31,2021-01-08,Canada Post
32281,33998,2024-02-05,2024-02-12,Canada Post
32282,33999,2021-02-14,2021-02-18,FedEx
32283,34000,2021-04-23,2021-04-29,UPS
32284,34001,2021-07-26,2021-07-29,Canada Post
32285,34002,2022-10-02,2022-10-07,UPS
32286,34003,2020-02-28,2020-03-03,FedEx
32287,34004,2023-10-07,2023-10-14,DHL
32288,34005,2024-09-30,2024-10-04,Canada Post
32289,34006,2020-02-04,2020-02-11,FedEx
32290,34007,2024-02-17,2024-02-26,USPS
32291,34008,2020-12-18,2020-12-19,Canada Post
32292,34009,2020-05-21,2020-05-23,Canada Post
32293,34010,2023-07-07,2023-07-13,USPS
32294,34011,2021-01-31,2021-02-10,UPS
32295,34012,2022-08-10,2022-08-20,USPS
32296,34013,2024-04-22,2024-04-27,FedEx
32297,34014,2023-06-02,2023-06-07,FedEx
32298,34015,2022-07-02,2022-07-05,DHL
32299,34016,2024-01-30,2024-01-31,FedEx
32300,34017,2020-08-12,2020-08-15,USPS
32301,34018,2020-07-08,2020-07-17,DHL
32302,34019,2024-11-28,2024-12-02,UPS
32303,34020,2022-05-31,2022-06-05,UPS
32304,34021,2022-02-18,2022-02-23,FedEx
32305,34022,2021-01-15,2021-01-23,DHL
32306,34023,2021-02-27,2021-03-08,Canada Post
32307,34024,2020-01-29,2020-02-01,FedEx
32308,34025,2020-04-07,2020-04-09,Canada Post
32309,34026,2024-12-22,2024-12-30,DHL
32310,34027,2022-02-12,2022-02-16,DHL
32311,34028,2023-01-17,2023-01-27,FedEx
32312,34029,2022-05-14,2022-05-21,DHL
32313,34030,2022-01-30,2022-02-04,UPS
32314,34032,2023-04-07,2023-04-12,USPS
32315,34033,2020-02-07,2020-02-11,FedEx
32316,34034,2022-08-30,2022-09-06,Canada Post
32317,34035,2020-11-08,2020-11-10,FedEx
32318,34036,2020-07-11,2020-07-18,DHL
32319,34037,2022-08-22,2022-09-01,DHL
32320,34038,2021-10-29,2021-11-08,FedEx
32321,34039,2020-12-09,2020-12-15,Canada Post
32322,34040,2022-02-18,2022-02-24,USPS
32323,34041,2024-07-06,2024-07-15,USPS
32324,34042,2021-09-08,2021-09-12,UPS
32325,34043,2024-08-25,2024-08-30,USPS
32326,34044,2022-05-03,2022-05-10,USPS
32327,34045,2022-05-25,2022-05-30,DHL
32328,34046,2022-12-24,2022-12-25,FedEx
32329,34047,2024-03-18,2024-03-20,DHL
32330,34048,2022-11-18,2022-11-25,UPS
32331,34049,2020-05-28,2020-05-29,UPS
32332,34050,2024-09-19,2024-09-26,UPS
32333,34051,2024-02-03,2024-02-04,FedEx
32334,34052,2023-07-06,2023-07-07,Canada Post
32335,34053,2021-01-16,2021-01-23,USPS
32336,34054,2022-03-04,2022-03-08,Canada Post
32337,34055,2024-09-27,2024-09-30,Canada Post
32338,34056,2020-07-25,2020-07-28,USPS
32339,34057,2024-11-14,2024-11-18,DHL
32340,34058,2020-07-01,2020-07-09,FedEx
32341,34059,2023-10-30,2023-11-01,DHL
